TransactionKey,TransactionId,TransactionTs,DateKey,TimeOfDay,CustomerKey,AccountKey,CardKey,MerchantKey,ChannelKey,CurrencyKey,TransactionType,Amount,CurrencyCode,AmountUsd,Status,FraudScore,IsFraud,MerchantCountry,MerchantLatitude,MerchantLongitude,IsInternational
155,TXN00000155,2026-01-15T04:38:24Z,20260115,04:38:24,16,41,22,10,6,4,Wire,56768.29,INR,681.22,Approved,0.259,0,UK,51.5074,-0.1278,0
156,TXN00000156,2025-04-10T16:14:48Z,20250410,16:14:48,167,324,166,7,2,7,Withdrawal,100,SGD,74.0,Approved,0.212,0,USA,37.2266,-121.9747,1
157,TXN00000157,2025-07-20T08:39:43Z,20250720,08:39:43,160,307,154,12,3,7,Purchase,113.9,SGD,84.29,Approved,0.242,0,France,48.8566,2.3522,0
158,TXN00000158,2025-07-01T02:16:21Z,20250701,02:16:21,210,407,212,18,2,3,Withdrawal,60,GBP,76.2,Approved,0.352,0,Singapore,1.3644,103.9915,0
159,TXN00000159,2026-06-19T00:00:57Z,20260619,00:00:57,109,209,98,7,7,4,Direct Debit,391.65,INR,4.7,Approved,0.269,0,USA,37.2266,-121.9747,1
160,TXN00000160,2025-07-28T13:44:43Z,20250728,13:44:43,49,99,47,1,3,4,Purchase,191.46,INR,2.3,Approved,0.226,0,USA,47.6062,-122.3321,1
161,TXN00000161,2025-09-04T09:27:12Z,20250904,09:27:12,157,302,150,3,2,3,Withdrawal,100,GBP,127.0,Approved,0.31,0,USA,29.7604,-95.3698,0
162,TXN00000162,2026-06-19T08:04:29Z,20260619,08:04:29,182,354,182,3,5,3,Transfer,65.55,GBP,83.25,Approved,0.143,0,USA,29.7604,-95.3698,1
163,TXN00000163,2026-06-19T10:12:02Z,20260619,10:12:02,161,310,156,19,1,4,Purchase,199.42,INR,2.39,Approved,0.147,0,Singapore,1.2966,103.7764,0
164,TXN00000164,2025-04-09T21:02:18Z,20250409,21:02:18,8,19,11,6,5,7,Transfer,329.42,SGD,243.77,Approved,0.313,0,USA,37.7749,-122.4194,1
165,TXN00000165,2026-06-19T12:53:38Z,20260619,12:53:38,182,354,182,9,3,3,Purchase,649.71,GBP,825.13,Approved,0.312,0,UK,51.47,-0.4543,1
166,TXN00000166,2025-11-12T05:46:06Z,20251112,05:46:06,193,376,192,10,7,7,Direct Debit,399.95,SGD,295.96,Approved,0.196,0,UK,51.5074,-0.1278,0
167,TXN00000167,2026-02-10T08:28:44Z,20260210,08:28:44,88,171,81,13,3,2,Purchase,393.95,EUR,429.41,Approved,0.385,0,Germany,50.0379,8.5622,0
168,TXN00000168,2026-06-19T17:03:04Z,20260619,17:03:04,39,83,42,8,7,3,Direct Debit,343.98,GBP,436.85,Approved,0.176,0,USA,38.9847,-77.0947,0
169,TXN00000169,2025-05-31T14:01:39Z,20250531,14:01:39,24,55,29,20,2,6,Withdrawal,100,AED,27.0,Approved,0.136,0,Japan,35.6655,139.73,0
170,TXN00000170,2025-11-18T14:47:49Z,20251118,14:47:49,154,296,145,12,1,3,Purchase,273.01,GBP,346.72,Approved,0.053,0,France,48.8566,2.3522,0
171,TXN00000171,2025-10-06T05:22:30Z,20251006,05:22:30,5,12,7,12,2,6,Withdrawal,100,AED,27.0,Approved,0.082,0,France,48.8566,2.3522,0
172,TXN00000172,2025-01-22T05:17:46Z,20250122,05:17:46,135,256,123,16,5,7,Transfer,216.81,SGD,160.44,Approved,0.161,0,India,12.9716,77.5946,0
173,TXN00000173,2025-04-02T10:07:04Z,20250402,10:07:04,28,64,34,10,1,4,Purchase,212.77,INR,2.55,Approved,0.036,0,UK,51.5074,-0.1278,1
174,TXN00000174,2025-08-26T06:21:28Z,20250826,06:21:28,18,44,24,17,5,3,Transfer,61.62,GBP,78.26,Approved,0.242,0,India,19.076,72.8777,0
175,TXN00000175,2025-11-09T04:24:37Z,20251109,04:24:37,167,324,166,17,2,7,Withdrawal,500,SGD,370.0,Approved,0.225,0,India,19.076,72.8777,0
176,TXN00000176,2026-03-08T12:38:21Z,20260308,12:38:21,102,197,92,19,6,4,Wire,27558.38,INR,330.7,Approved,0.245,0,Singapore,1.2966,103.7764,0
177,TXN00000177,2026-04-09T10:08:01Z,20260409,10:08:01,194,378,194,20,6,3,Wire,38395.15,GBP,48761.84,Approved,0.27,0,Japan,35.6655,139.73,0
178,TXN00000178,2025-01-09T02:14:38Z,20250109,02:14:38,58,118,58,9,8,7,Purchase,1348.63,SGD,997.99,Approved,0.186,0,UK,51.47,-0.4543,0
179,TXN00000179,2026-02-23T01:46:25Z,20260223,01:46:25,28,63,33,17,4,6,Transfer,371.27,AED,100.24,Approved,0.181,0,India,19.076,72.8777,0
180,TXN00000180,2025-05-17T20:45:53Z,20250517,20:45:53,119,228,109,13,2,2,Withdrawal,100,EUR,109.0,Approved,0.2,0,Germany,50.0379,8.5622,0
181,TXN00000181,2026-03-22T00:05:19Z,20260322,00:05:19,192,373,190,13,3,6,Purchase,361.94,AED,97.72,Approved,0.394,0,Germany,50.0379,8.5622,1
182,TXN00000182,2025-06-30T02:13:12Z,20250630,02:13:12,194,378,194,20,5,3,Transfer,140.35,GBP,178.24,Declined,0.125,0,Japan,35.6655,139.73,0
183,TXN00000183,2026-06-20T04:15:27Z,20260620,04:15:27,120,231,112,16,1,1,Purchase,114.94,USD,114.94,Approved,0.177,0,India,12.9716,77.5946,0
184,TXN00000184,2025-03-08T00:00:18Z,20250308,00:00:18,187,366,186,20,5,7,Transfer,450.17,SGD,333.13,Approved,0.32,0,Japan,35.6655,139.73,0
185,TXN00000185,2026-04-11T10:21:46Z,20260411,10:21:46,28,63,33,16,1,6,Purchase,453.64,AED,122.48,Approved,0.113,0,India,12.9716,77.5946,0
186,TXN00000186,2026-02-25T18:07:48Z,20260225,18:07:48,168,325,167,21,7,4,Direct Debit,558.39,INR,6.7,Approved,0.542,0,Malta,35.8989,14.5146,1
187,TXN00000187,2026-02-23T09:59:32Z,20260223,09:59:32,134,255,122,12,1,4,Purchase,481.25,INR,5.78,Approved,0.134,0,France,48.8566,2.3522,0
188,TXN00000188,2026-06-19T03:16:03Z,20260619,03:16:03,157,302,150,7,4,3,Transfer,36.9,GBP,46.86,Approved,0.062,0,USA,37.2266,-121.9747,0
189,TXN00000189,2025-07-30T15:03:12Z,20250730,15:03:12,217,421,218,2,5,6,Transfer,318.92,AED,86.11,Approved,0.143,0,USA,36.3729,-94.2088,1
190,TXN00000190,2025-01-07T08:42:48Z,20250107,08:42:48,208,404,210,12,4,2,Transfer,276.61,EUR,301.5,Approved,0.129,0,France,48.8566,2.3522,0
191,TXN00000191,2025-07-29T11:59:40Z,20250729,11:59:40,134,255,122,12,8,4,Purchase,293.62,INR,3.52,Approved,0.126,0,France,48.8566,2.3522,0
192,TXN00000192,2025-06-19T00:43:28Z,20250619,00:43:28,99,190,89,17,4,3,Transfer,599.44,GBP,761.29,Approved,0.248,0,India,19.076,72.8777,0
193,TXN00000193,2025-11-02T14:44:20Z,20251102,14:44:20,187,366,186,22,7,7,Direct Debit,425.52,SGD,314.88,Approved,0.345,0,Nigeria,6.5244,3.3792,1
194,TXN00000194,2026-02-12T15:37:16Z,20260212,15:37:16,164,317,160,14,5,6,Transfer,2861.57,AED,772.62,Approved,0.208,0,UAE,25.2532,55.3657,0
195,TXN00000195,2026-04-01T03:01:06Z,20260401,03:01:06,203,396,204,13,8,6,Purchase,2418.46,AED,652.98,Approved,0.31,0,Germany,50.0379,8.5622,0
196,TXN00000196,2026-06-20T00:27:03Z,20260620,00:27:03,45,91,45,13,2,4,Withdrawal,300,INR,3.6,Approved,0.251,0,Germany,50.0379,8.5622,0
197,TXN00000197,2025-09-27T03:53:49Z,20250927,03:53:49,200,389,201,18,1,4,Purchase,1255.31,INR,15.06,Approved,0.163,0,Singapore,1.3644,103.9915,1
198,TXN00000198,2025-01-14T11:52:43Z,20250114,11:52:43,22,50,27,25,8,6,Purchase,75.66,AED,20.43,Approved,0.173,0,China,22.5431,114.0579,1
199,TXN00000199,2026-03-31T09:02:32Z,20260331,09:02:32,208,405,211,12,2,6,Withdrawal,60,AED,16.2,Approved,0.248,0,France,48.8566,2.3522,0
200,TXN00000200,2026-06-19T03:50:59Z,20260619,03:50:59,197,383,196,5,2,1,Withdrawal,500,USD,500.0,Approved,0.144,0,USA,37.3318,-122.0312,1
201,TXN00000201,2026-06-19T21:17:56Z,20260619,21:17:56,121,234,113,20,1,1,Purchase,224.49,USD,224.49,Approved,0.183,0,Japan,35.6655,139.73,0
202,TXN00000202,2025-07-31T03:40:44Z,20250731,03:40:44,103,198,93,17,3,6,Purchase,276.43,AED,74.64,Approved,0.151,0,India,19.076,72.8777,1
203,TXN00000203,2025-08-04T13:55:17Z,20250804,13:55:17,130,248,118,1,1,6,Purchase,467.59,AED,126.25,Approved,0.174,0,USA,47.6062,-122.3321,0
204,TXN00000204,2025-08-10T12:41:07Z,20250810,12:41:07,198,386,198,16,7,1,Direct Debit,430.47,USD,430.47,Approved,0.259,0,India,12.9716,77.5946,0
205,TXN00000205,2026-06-18T14:00:28Z,20260618,14:00:28,183,355,183,5,7,1,Direct Debit,470.12,USD,470.12,Approved,0.125,0,USA,37.3318,-122.0312,0
206,TXN00000206,2025-05-04T13:14:57Z,20250504,13:14:57,162,313,157,20,7,4,Direct Debit,577.38,INR,6.93,Approved,0.221,0,Japan,35.6655,139.73,0
207,TXN00000207,2025-09-23T08:03:44Z,20250923,08:03:44,205,400,208,3,4,2,Transfer,27.88,EUR,30.39,Approved,0.194,0,USA,29.7604,-95.3698,1
208,TXN00000208,2026-03-12T15:05:05Z,20260312,15:05:05,144,276,134,5,4,3,Transfer,340.78,GBP,432.79,Approved,0.247,0,USA,37.3318,-122.0312,0
209,TXN00000209,2026-06-18T20:41:00Z,20260618,20:41:00,159,304,152,10,4,1,Transfer,473.32,USD,473.32,Approved,0.265,0,UK,51.5074,-0.1278,1
210,TXN00000210,2026-06-19T08:50:26Z,20260619,08:50:26,70,141,67,2,2,2,Withdrawal,500,EUR,545.0,Approved,0.245,0,USA,36.3729,-94.2088,1
211,TXN00000211,2026-06-14T10:48:55Z,20260614,10:48:55,129,246,117,19,4,4,Transfer,369.38,INR,4.43,Approved,0.317,0,Singapore,1.2966,103.7764,1
212,TXN00000212,2025-03-12T22:09:49Z,20250312,22:09:49,62,124,60,14,5,1,Transfer,3051.69,USD,3051.69,Approved,0.348,0,UAE,25.2532,55.3657,0
213,TXN00000213,2025-03-23T03:51:15Z,20250323,03:51:15,53,105,50,10,8,1,Purchase,539.17,USD,539.17,Approved,0.038,0,UK,51.5074,-0.1278,0
214,TXN00000214,2025-06-13T13:59:58Z,20250613,13:59:58,56,114,55,7,2,3,Withdrawal,300,GBP,381.0,Approved,0.171,0,USA,37.2266,-121.9747,0
215,TXN00000215,2025-03-21T15:47:18Z,20250321,15:47:18,139,265,128,17,8,1,Purchase,476.69,USD,476.69,Approved,0.122,0,India,19.076,72.8777,0
216,TXN00000216,2025-06-06T23:20:12Z,20250606,23:20:12,183,355,183,17,3,1,Purchase,561.67,USD,561.67,Approved,0.127,0,India,19.076,72.8777,1
217,TXN00000217,2026-02-16T16:17:47Z,20260216,16:17:47,153,294,144,13,2,3,Withdrawal,40,GBP,50.8,Approved,0.171,0,Germany,50.0379,8.5622,0
218,TXN00000218,2026-06-20T00:50:13Z,20260620,00:50:13,25,57,31,10,5,1,Transfer,193.91,USD,193.91,Approved,0.049,0,UK,51.5074,-0.1278,1
219,TXN00000219,2025-07-25T21:52:49Z,20250725,21:52:49,10,25,13,13,5,1,Transfer,188.38,USD,188.38,Approved,0.282,0,Germany,50.0379,8.5622,0
220,TXN00000220,2026-06-19T00:57:43Z,20260619,00:57:43,155,298,147,13,8,3,Purchase,2090.41,GBP,2654.82,Approved,0.266,0,Germany,50.0379,8.5622,1
221,TXN00000221,2025-05-22T10:31:11Z,20250522,10:31:11,166,321,163,12,8,1,Purchase,563.66,USD,563.66,Approved,0.102,0,France,48.8566,2.3522,0
222,TXN00000222,2025-08-04T07:58:29Z,20250804,07:58:29,111,214,100,20,7,2,Direct Debit,622.92,EUR,678.98,Approved,0.28,0,Japan,35.6655,139.73,0
223,TXN00000223,2026-02-09T20:43:01Z,20260209,20:43:01,182,354,182,18,5,3,Transfer,2773.54,GBP,3522.4,Approved,0.394,0,Singapore,1.3644,103.9915,1
224,TXN00000224,2025-04-23T15:28:34Z,20250423,15:28:34,156,299,148,17,4,6,Transfer,583.37,AED,157.51,Approved,0.098,0,India,19.076,72.8777,1
225,TXN00000225,2026-06-20T10:37:07Z,20260620,10:37:07,77,154,71,19,4,6,Transfer,290.97,AED,78.56,Approved,0.298,0,Singapore,1.2966,103.7764,1
226,TXN00000226,2026-05-14T13:26:39Z,20260514,13:26:39,138,262,126,7,6,1,Wire,2907.33,USD,2907.33,Approved,0.212,0,USA,37.2266,-121.9747,0
227,TXN00000227,2026-06-20T04:46:01Z,20260620,04:46:01,147,283,139,20,5,7,Transfer,500.32,SGD,370.24,Approved,0.142,0,Japan,35.6655,139.73,0
228,TXN00000228,2026-05-03T17:46:07Z,20260503,17:46:07,162,314,158,20,3,2,Purchase,196.52,EUR,214.21,Approved,0.19,0,Japan,35.6655,139.73,0
229,TXN00000229,2025-11-30T03:45:23Z,20251130,03:45:23,107,206,97,16,1,1,Purchase,322.46,USD,322.46,Approved,0.238,0,India,12.9716,77.5946,0
230,TXN00000230,2026-06-20T07:35:06Z,20260620,07:35:06,91,176,82,16,7,1,Direct Debit,267.24,USD,267.24,Approved,0.169,0,India,12.9716,77.5946,0
231,TXN00000231,2026-06-18T17:18:59Z,20260618,17:18:59,171,333,173,21,4,1,Transfer,511.25,USD,511.25,Approved,0.499,0,Malta,35.8989,14.5146,1
232,TXN00000232,2026-06-18T13:42:10Z,20260618,13:42:10,142,269,129,18,3,4,Purchase,3323.74,INR,39.88,Approved,0.37,0,Singapore,1.3644,103.9915,0
233,TXN00000233,2025-07-02T14:55:08Z,20250702,14:55:08,8,19,11,20,8,7,Purchase,190.86,SGD,141.24,Approved,0.286,0,Japan,35.6655,139.73,1
234,TXN00000234,2025-06-08T23:23:48Z,20250608,23:23:48,76,153,70,21,7,6,Direct Debit,141.44,AED,38.19,Approved,0.487,0,Malta,35.8989,14.5146,1
235,TXN00000235,2026-06-18T21:06:32Z,20260618,21:06:32,154,296,145,12,5,3,Transfer,540.5,GBP,686.44,Declined,0.214,0,France,48.8566,2.3522,0
236,TXN00000236,2026-01-05T17:28:05Z,20260105,17:28:05,162,313,157,20,6,4,Wire,17471.27,INR,209.66,Approved,0.338,0,Japan,35.6655,139.73,0
237,TXN00000237,2026-06-18T16:20:42Z,20260618,16:20:42,94,182,85,1,3,7,Purchase,397.28,SGD,293.99,Approved,0.141,0,USA,47.6062,-122.3321,0
238,TXN00000238,2026-06-18T19:31:43Z,20260618,19:31:43,179,350,179,16,7,2,Direct Debit,351.97,EUR,383.65,Approved,0.28,0,India,12.9716,77.5946,0
239,TXN00000239,2026-03-14T15:22:00Z,20260314,15:22:00,100,193,91,16,6,1,Wire,8798.69,USD,8798.69,Approved,0.331,0,India,12.9716,77.5946,0
240,TXN00000240,2026-06-20T10:33:35Z,20260620,10:33:35,196,380,195,17,6,6,Wire,48792.25,AED,13173.91,Declined,0.173,0,India,19.076,72.8777,0
241,TXN00000241,2026-05-20T22:04:20Z,20260520,22:04:20,77,155,72,10,4,7,Transfer,75.67,SGD,56.0,Approved,0.101,0,UK,51.5074,-0.1278,0
242,TXN00000242,2026-06-19T21:53:25Z,20260619,21:53:25,168,327,169,19,2,1,Withdrawal,60,USD,60.0,Approved,0.299,0,Singapore,1.2966,103.7764,1
243,TXN00000243,2025-12-23T10:25:17Z,20251223,10:25:17,144,276,134,1,4,3,Transfer,644.8,GBP,818.9,Approved,0.252,0,USA,47.6062,-122.3321,0
244,TXN00000244,2026-06-18T19:12:49Z,20260618,19:12:49,129,246,117,1,7,4,Direct Debit,555.59,INR,6.67,Approved,0.141,0,USA,47.6062,-122.3321,0
245,TXN00000245,2026-03-15T23:01:04Z,20260315,23:01:04,173,337,175,1,8,4,Purchase,574.94,INR,6.9,Approved,0.099,0,USA,47.6062,-122.3321,0
246,TXN00000246,2025-07-04T20:36:55Z,20250704,20:36:55,88,171,81,13,7,2,Direct Debit,3718.0,EUR,4052.62,Declined,0.407,0,Germany,50.0379,8.5622,0
247,TXN00000247,2026-06-19T05:08:19Z,20260619,05:08:19,15,38,20,5,4,3,Transfer,44.6,GBP,56.64,Approved,0.25,0,USA,37.3318,-122.0312,0
248,TXN00000248,2026-05-30T20:10:09Z,20260530,20:10:09,159,304,152,19,5,1,Transfer,157.98,USD,157.98,Approved,0.165,0,Singapore,1.2966,103.7764,0
249,TXN00000249,2025-12-16T14:46:42Z,20251216,14:46:42,15,37,19,2,2,4,Withdrawal,40,INR,0.48,Approved,0.259,0,USA,36.3729,-94.2088,0
250,TXN00000250,2026-04-28T23:47:11Z,20260428,23:47:11,200,389,201,15,1,4,Purchase,39.39,INR,0.47,Approved,0.221,0,UAE,25.1972,55.2796,1
251,TXN00000251,2026-06-20T07:56:15Z,20260620,07:56:15,153,294,144,13,5,3,Transfer,565.24,GBP,717.85,Approved,0.327,0,Germany,50.0379,8.5622,0
252,TXN00000252,2025-01-22T01:51:10Z,20250122,01:51:10,164,317,160,15,8,6,Purchase,572.44,AED,154.56,Approved,0.196,0,UAE,25.1972,55.2796,0
253,TXN00000253,2026-05-29T07:50:44Z,20260529,07:50:44,129,246,117,1,4,4,Transfer,388.48,INR,4.66,Approved,0.115,0,USA,47.6062,-122.3321,0
254,TXN00000254,2026-06-18T18:15:36Z,20260618,18:15:36,28,63,33,17,6,6,Wire,12376.52,AED,3341.66,Approved,0.155,0,India,19.076,72.8777,0
255,TXN00000255,2026-06-18T17:26:11Z,20260618,17:26:11,120,231,112,16,5,1,Transfer,99.23,USD,99.23,Approved,0.176,0,India,12.9716,77.5946,0
256,TXN00000256,2026-06-12T05:20:37Z,20260612,05:20:37,144,275,133,1,1,7,Purchase,276.65,SGD,204.72,Approved,0.103,0,USA,47.6062,-122.3321,0
257,TXN00000257,2026-04-26T08:51:41Z,20260426,08:51:41,98,189,88,10,8,2,Purchase,391.45,EUR,426.68,Approved,0.093,0,UK,51.5074,-0.1278,0
258,TXN00000258,2025-02-24T23:00:19Z,20250224,23:00:19,84,165,77,8,6,7,Wire,52752.17,SGD,39036.61,Approved,0.492,0,USA,38.9847,-77.0947,0
259,TXN00000259,2025-02-07T08:31:09Z,20250207,08:31:09,58,118,58,9,8,7,Purchase,2112.6,SGD,1563.32,Approved,0.259,0,UK,51.47,-0.4543,0
260,TXN00000260,2025-08-30T12:29:46Z,20250830,12:29:46,55,111,53,1,3,1,Purchase,238.38,USD,238.38,Approved,0.212,0,USA,47.6062,-122.3321,0
261,TXN00000261,2026-06-19T14:50:28Z,20260619,14:50:28,121,234,113,20,6,1,Wire,13148.69,USD,13148.69,Approved,0.312,0,Japan,35.6655,139.73,0
262,TXN00000262,2026-06-19T23:18:33Z,20260619,23:18:33,96,186,87,16,3,4,Purchase,548.5,INR,6.58,Approved,0.368,0,India,12.9716,77.5946,0
263,TXN00000263,2025-08-28T04:22:05Z,20250828,04:22:05,168,326,168,7,6,1,Wire,19346.73,USD,19346.73,Approved,0.262,0,USA,37.2266,-121.9747,1
264,TXN00000264,2025-05-05T05:22:26Z,20250505,05:22:26,203,397,205,13,2,2,Withdrawal,60,EUR,65.4,Approved,0.186,0,Germany,50.0379,8.5622,0
265,TXN00000265,2025-03-09T19:35:37Z,20250309,19:35:37,120,229,110,19,1,4,Purchase,126.16,INR,1.51,Approved,0.19,0,Singapore,1.2966,103.7764,1
266,TXN00000266,2026-05-08T03:10:51Z,20260508,03:10:51,165,319,162,17,3,3,Purchase,629.58,GBP,799.57,Approved,0.296,0,India,19.076,72.8777,1
267,TXN00000267,2026-06-19T01:43:38Z,20260619,01:43:38,202,394,203,19,3,7,Purchase,326.09,SGD,241.31,Approved,0.242,0,Singapore,1.2966,103.7764,0
268,TXN00000268,2025-06-08T02:41:24Z,20250608,02:41:24,185,361,184,9,8,3,Purchase,2516.37,GBP,3195.79,Approved,0.304,0,UK,51.47,-0.4543,1
269,TXN00000269,2026-01-08T13:31:11Z,20260108,13:31:11,58,117,57,13,8,7,Purchase,1058.75,SGD,783.48,Approved,0.202,0,Germany,50.0379,8.5622,1
270,TXN00000270,2026-06-19T08:45:31Z,20260619,08:45:31,68,137,66,10,3,3,Purchase,291.15,GBP,369.76,Approved,0.133,0,UK,51.5074,-0.1278,0
271,TXN00000271,2025-02-21T01:22:32Z,20250221,01:22:32,96,186,87,17,8,4,Purchase,241.41,INR,2.9,Approved,0.139,0,India,19.076,72.8777,0
272,TXN00000272,2026-06-19T03:50:15Z,20260619,03:50:15,62,124,60,14,2,1,Withdrawal,100,USD,100.0,Approved,0.345,0,UAE,25.2532,55.3657,0
273,TXN00000273,2025-11-15T19:03:56Z,20251115,19:03:56,61,123,59,18,2,1,Withdrawal,300,USD,300.0,Approved,0.188,0,Singapore,1.3644,103.9915,0
274,TXN00000274,2025-10-26T08:58:22Z,20251026,08:58:22,192,374,191,3,4,2,Transfer,648.97,EUR,707.38,Approved,0.286,0,USA,29.7604,-95.3698,0
275,TXN00000275,2026-06-11T20:55:02Z,20260611,20:55:02,198,386,198,13,5,1,Transfer,3982.18,USD,3982.18,Approved,0.535,0,Germany,50.0379,8.5622,1
276,TXN00000276,2026-06-18T12:22:14Z,20260618,12:22:14,144,273,132,4,7,4,Direct Debit,310.49,INR,3.73,Approved,0.141,0,USA,47.581,-122.336,0
277,TXN00000277,2025-06-25T02:51:34Z,20250625,02:51:34,98,189,88,14,6,2,Wire,46552.67,EUR,50742.41,Approved,0.653,0,UAE,25.2532,55.3657,1
278,TXN00000278,2025-04-10T17:47:49Z,20250410,17:47:49,6,13,8,18,3,3,Purchase,1408.4,GBP,1788.67,Approved,0.515,0,Singapore,1.3644,103.9915,0
279,TXN00000279,2025-09-16T00:36:47Z,20250916,00:36:47,96,186,87,17,7,4,Direct Debit,496.8,INR,5.96,Approved,0.194,0,India,19.076,72.8777,0
280,TXN00000280,2025-04-03T15:35:24Z,20250403,15:35:24,201,391,202,6,3,2,Purchase,371.05,EUR,404.44,Approved,0.316,0,USA,37.7749,-122.4194,0
281,TXN00000281,2025-08-18T21:21:33Z,20250818,21:21:33,109,209,98,3,7,4,Direct Debit,349.28,INR,4.19,Approved,0.142,0,USA,29.7604,-95.3698,1
282,TXN00000282,2025-07-02T18:46:18Z,20250702,18:46:18,166,322,164,12,2,1,Withdrawal,40,USD,40.0,Approved,0.23,0,France,48.8566,2.3522,0
283,TXN00000283,2026-06-19T21:30:34Z,20260619,21:30:34,15,36,18,5,5,1,Transfer,430.08,USD,430.08,Approved,0.116,0,USA,37.3318,-122.0312,0
284,TXN00000284,2026-02-05T00:56:12Z,20260205,00:56:12,93,180,84,2,7,1,Direct Debit,87.42,USD,87.42,Approved,0.12,0,USA,36.3729,-94.2088,0
285,TXN00000285,2026-01-09T02:56:23Z,20260109,02:56:23,28,64,34,17,5,4,Transfer,106.57,INR,1.28,Approved,0.181,0,India,19.076,72.8777,0
286,TXN00000286,2026-06-19T02:34:48Z,20260619,02:34:48,77,154,71,15,1,6,Purchase,45.32,AED,12.24,Approved,0.174,0,UAE,25.1972,55.2796,1
287,TXN00000287,2025-04-02T08:48:04Z,20250402,08:48:04,138,262,126,2,8,1,Purchase,189.99,USD,189.99,Approved,0.214,0,USA,36.3729,-94.2088,0
288,TXN00000288,2025-10-30T11:09:14Z,20251030,11:09:14,112,215,101,7,7,1,Direct Debit,299.76,USD,299.76,Approved,0.242,0,USA,37.2266,-121.9747,0
289,TXN00000289,2025-08-16T19:40:19Z,20250816,19:40:19,179,350,179,6,4,2,Transfer,180.86,EUR,197.14,Approved,0.238,0,USA,37.7749,-122.4194,1
290,TXN00000290,2025-12-31T18:04:33Z,20251231,18:04:33,139,263,127,3,2,2,Withdrawal,40,EUR,43.6,Approved,0.226,0,USA,29.7604,-95.3698,1
291,TXN00000291,2026-02-10T11:10:35Z,20260210,11:10:35,66,133,65,15,1,2,Purchase,21.26,EUR,23.17,Approved,0.262,0,UAE,25.1972,55.2796,1
292,TXN00000292,2025-09-24T13:45:22Z,20250924,13:45:22,192,374,191,1,4,2,Transfer,165.89,EUR,180.82,Approved,0.256,0,USA,47.6062,-122.3321,0
293,TXN00000293,2025-06-22T21:50:09Z,20250622,21:50:09,137,260,125,4,2,4,Withdrawal,500,INR,6.0,Approved,0.241,0,USA,47.581,-122.336,0
294,TXN00000294,2026-02-13T03:54:36Z,20260213,03:54:36,43,88,44,9,2,6,Withdrawal,300,AED,81.0,Approved,0.307,0,UK,51.47,-0.4543,0
295,TXN00000295,2026-06-09T19:01:09Z,20260609,19:01:09,172,335,174,16,3,2,Purchase,143.97,EUR,156.93,Approved,0.176,0,India,12.9716,77.5946,0
296,TXN00000296,2026-06-20T08:31:22Z,20260620,08:31:22,214,416,215,8,7,1,Direct Debit,390.71,USD,390.71,Approved,0.099,0,USA,38.9847,-77.0947,0
297,TXN00000297,2025-12-06T13:15:32Z,20251206,13:15:32,107,204,96,17,4,2,Transfer,22.05,EUR,24.03,Approved,0.063,0,India,19.076,72.8777,0
298,TXN00000298,2026-04-30T10:23:54Z,20260430,10:23:54,58,117,57,2,3,7,Purchase,272.53,SGD,201.67,Approved,0.091,0,USA,36.3729,-94.2088,1
299,TXN00000299,2026-01-22T06:34:41Z,20260122,06:34:41,164,317,160,4,7,6,Direct Debit,154.14,AED,41.62,Approved,0.057,0,USA,47.581,-122.336,1
300,TXN00000300,2026-06-18T12:22:40Z,20260618,12:22:40,88,171,81,13,7,2,Direct Debit,445.39,EUR,485.48,Approved,0.356,0,Germany,50.0379,8.5622,0
301,TXN00000301,2026-04-27T04:51:16Z,20260427,04:51:16,57,116,56,16,5,4,Transfer,639.08,INR,7.67,Approved,0.152,0,India,12.9716,77.5946,1
302,TXN00000302,2025-04-02T09:14:55Z,20250402,09:14:55,43,88,44,10,2,6,Withdrawal,500,AED,135.0,Approved,0.235,0,UK,51.5074,-0.1278,0
303,TXN00000303,2026-06-19T23:13:59Z,20260619,23:13:59,166,321,163,12,8,1,Purchase,397.11,USD,397.11,Approved,0.159,0,France,48.8566,2.3522,0
304,TXN00000304,2025-12-19T23:16:31Z,20251219,23:16:31,142,269,129,18,4,4,Transfer,1421.57,INR,17.06,Approved,0.342,0,Singapore,1.3644,103.9915,0
305,TXN00000305,2026-05-02T22:57:15Z,20260502,22:57:15,29,67,36,3,8,6,Purchase,246.73,AED,66.62,Approved,0.201,0,USA,29.7604,-95.3698,0
306,TXN00000306,2025-07-08T20:20:39Z,20250708,20:20:39,192,373,190,1,3,6,Purchase,340.48,AED,91.93,Approved,0.355,0,USA,47.6062,-122.3321,0
307,TXN00000307,2026-06-20T10:16:29Z,20260620,10:16:29,61,123,59,18,6,1,Wire,54537.98,USD,54537.98,Approved,0.521,0,Singapore,1.3644,103.9915,0
308,TXN00000308,2025-12-27T17:20:33Z,20251227,17:20:33,161,310,156,18,6,4,Wire,5280.09,INR,63.36,Approved,0.396,0,Singapore,1.3644,103.9915,0
309,TXN00000309,2026-06-20T01:41:39Z,20260620,01:41:39,55,111,53,4,2,1,Withdrawal,60,USD,60.0,Approved,0.156,0,USA,47.581,-122.336,0
310,TXN00000310,2026-02-10T23:51:29Z,20260210,23:51:29,186,362,185,13,4,7,Transfer,1398.46,SGD,1034.86,Approved,0.307,0,Germany,50.0379,8.5622,0
