SnapshotKey,CustomerKey,DateKey,SnapshotDate,AccountsHeld,TotalBalanceUsd,MtdTransactions,MtdSpendUsd,CreditScore,RiskBand,ChurnScore
361,141,20260613,2026-06-13,1,-157380.25,0,0.0,728,Low,0.11
362,142,20260613,2026-06-13,3,-247016.15,5,5342.78,553,Low,0.697
363,143,20260613,2026-06-13,1,-4434.89,1,12568.63,543,High,0.173
364,144,20260613,2026-06-13,4,237456.9,9,19041.71,811,Low,0.174
365,145,20260613,2026-06-13,2,44044.72,3,11699.83,566,Low,0.187
366,146,20260613,2026-06-13,2,57181.28,3,35351.01,766,Low,0.37
367,147,20260613,2026-06-13,4,239661.94,3,17367.47,809,Medium,0.768
368,148,20260613,2026-06-13,1,4197.58,2,3846.06,610,Low,0.647
369,149,20260613,2026-06-13,1,7417.02,1,12709.02,812,High,0.755
370,150,20260613,2026-06-13,2,-89551.48,2,10450.9,763,Low,0.02
371,151,20260613,2026-06-13,3,481334.32,2,2417.15,688,Low,0.136
372,152,20260613,2026-06-13,1,-157032.85,0,0.0,585,Medium,0.353
373,153,20260613,2026-06-13,3,76475.47,1,15254.22,653,Medium,0.374
374,154,20260613,2026-06-13,2,30665.65,4,11419.01,615,Low,0.282
375,155,20260613,2026-06-13,1,-4113.89,2,8904.19,630,Medium,0.765
376,156,20260613,2026-06-13,1,-1367.22,3,2959.34,701,Medium,0.151
377,157,20260613,2026-06-13,3,-253832.47,3,25759.12,799,Low,0.079
378,158,20260613,2026-06-13,1,2505.14,1,12312.99,799,High,0.321
379,159,20260613,2026-06-13,3,1813.01,4,12271.29,704,Low,0.675
380,160,20260613,2026-06-13,3,-317693.17,7,24800.16,798,High,0.554
381,161,20260613,2026-06-13,1,3008.73,1,64.84,726,Medium,0.342
382,162,20260613,2026-06-13,4,-507599.65,5,11466.24,573,Medium,0.295
383,163,20260613,2026-06-13,2,54653.45,2,2649.85,710,Low,0.076
384,164,20260613,2026-06-13,2,76552.71,5,9210.28,583,Low,0.311
385,165,20260613,2026-06-13,1,27714.13,2,11996.53,587,Low,0.704
386,166,20260613,2026-06-13,3,-73154.53,5,15896.09,638,Low,0.207
387,167,20260613,2026-06-13,2,-25499.34,3,1840.38,559,Low,0.597
388,168,20260613,2026-06-13,4,26774.6,8,24000.3,764,High,0.035
389,169,20260613,2026-06-13,2,34128.73,5,26022.83,659,Low,0.48
390,170,20260613,2026-06-13,1,7467.3,2,12650.41,735,Low,0.49
391,171,20260613,2026-06-13,2,-96942.96,2,2719.31,730,Low,0.561
392,172,20260613,2026-06-13,3,379639.39,2,11538.82,615,Medium,0.705
393,173,20260613,2026-06-13,3,-281446.73,2,288.24,797,Low,0.412
394,174,20260613,2026-06-13,1,35579.13,0,0.0,614,High,0.118
395,175,20260613,2026-06-13,2,-62454.48,0,0.0,580,Medium,0.02
396,176,20260613,2026-06-13,2,-55601.29,4,4223.28,661,Medium,0.255
397,177,20260613,2026-06-13,2,-268406.91,1,8853.93,814,Low,0.013
398,178,20260613,2026-06-13,3,-416115.95,1,10558.46,663,High,0.468
399,179,20260613,2026-06-13,1,40365.39,1,15192.72,799,Low,0.754
400,180,20260613,2026-06-13,1,-2833.3,2,5103.04,669,Low,0.819
401,181,20260613,2026-06-13,1,33576.7,3,4717.65,608,High,0.051
402,182,20260613,2026-06-13,2,-287155.7,2,16655.21,633,Low,0.944
403,183,20260613,2026-06-13,2,-89523.33,2,11274.49,698,Medium,0.485
404,184,20260613,2026-06-13,3,255989.01,0,0.0,564,Low,0.957
405,185,20260613,2026-06-13,2,-8330.14,1,17157.36,737,High,0.272
406,186,20260613,2026-06-13,2,-192836.63,2,18529.26,757,Medium,0.088
407,187,20260613,2026-06-13,3,-240914.01,2,5553.92,696,Low,0.373
408,188,20260613,2026-06-13,2,-50721.66,1,9675.95,762,Low,0.239
409,189,20260613,2026-06-13,1,-256864.93,0,0.0,555,Medium,0.121
410,190,20260613,2026-06-13,2,-66794.77,1,7792.2,725,Medium,0.378
411,191,20260613,2026-06-13,1,-5240.2,2,12344.74,579,Medium,0.569
412,192,20260613,2026-06-13,2,23566.93,4,20184.92,795,Low,0.564
413,193,20260613,2026-06-13,2,397767.33,2,10474.13,791,Medium,0.161
414,194,20260613,2026-06-13,2,22252.25,4,25718.04,717,Low,0.844
415,195,20260613,2026-06-13,1,-173863.58,0,0.0,725,Low,0.514
416,196,20260613,2026-06-13,3,431762.04,2,5640.05,779,Medium,0.905
417,197,20260613,2026-06-13,3,30580.83,3,14829.96,809,Low,0.409
418,198,20260613,2026-06-13,2,12969.2,5,17254.05,804,High,0.392
419,199,20260613,2026-06-13,1,-15133.72,2,14147.46,568,Low,0.919
420,200,20260613,2026-06-13,2,-317187.55,2,92.25,805,Low,0.99
421,201,20260613,2026-06-13,3,697.23,2,13812.15,813,Medium,0.093
422,202,20260613,2026-06-13,2,-80932.15,1,12159.79,828,Low,0.041
423,203,20260613,2026-06-13,2,37063.28,4,21214.41,832,Medium,0.385
424,204,20260613,2026-06-13,2,-2958.42,6,13993.98,665,Low,0.82
425,205,20260613,2026-06-13,1,23829.91,2,10113.53,787,Low,0.545
426,206,20260613,2026-06-13,1,-168986.7,0,0.0,606,Low,0.779
427,207,20260613,2026-06-13,2,135869.85,1,1371.02,612,Medium,0.102
428,208,20260613,2026-06-13,2,22843.43,4,6843.42,637,Medium,0.872
429,209,20260613,2026-06-13,1,-105581.79,0,0.0,798,Medium,0.428
430,210,20260613,2026-06-13,2,35271.55,4,15438.93,686,Medium,0.644
431,211,20260613,2026-06-13,1,32501.19,0,0.0,563,Low,0.348
432,212,20260613,2026-06-13,2,497815.6,0,0.0,821,Medium,0.234
433,213,20260613,2026-06-13,2,-253441.68,2,73.38,825,Low,0.949
434,214,20260613,2026-06-13,3,-228265.71,2,11892.41,610,Medium,0.804
435,215,20260613,2026-06-13,2,35515.4,3,20127.33,703,Medium,0.188
436,216,20260613,2026-06-13,2,91585.54,0,0.0,783,High,0.79
437,217,20260613,2026-06-13,4,7985.96,7,14737.6,782,Medium,0.302
438,218,20260613,2026-06-13,3,100065.76,2,20788.7,734,Low,0.152
439,219,20260613,2026-06-13,1,-47857.14,0,0.0,700,Medium,0.473
440,220,20260613,2026-06-13,4,-229666.51,6,25134.83,610,High,0.469
441,1,20260606,2026-06-06,2,-79152.51,2,8740.51,665,High,0.229
442,2,20260606,2026-06-06,2,-242935.64,3,231.92,555,Medium,0.096
443,3,20260606,2026-06-06,3,-280528.5,4,18125.06,754,Low,0.194
444,4,20260606,2026-06-06,3,22940.96,4,18588.4,619,Low,0.172
445,5,20260606,2026-06-06,2,-39347.71,3,1245.06,562,Medium,0.628
446,6,20260606,2026-06-06,3,481112.25,5,31375.34,835,High,0.228
447,7,20260606,2026-06-06,2,-212730.33,0,0.0,734,Low,0.254
448,8,20260606,2026-06-06,3,18541.47,5,8823.1,627,Medium,0.564
449,9,20260606,2026-06-06,4,-128452.48,2,7476.44,652,Low,0.771
450,10,20260606,2026-06-06,3,62403.77,3,10469.41,648,Low,0.888
451,11,20260606,2026-06-06,1,36883.55,0,0.0,675,Medium,0.145
452,12,20260606,2026-06-06,2,33848.43,1,5532.7,652,Medium,0.99
453,13,20260606,2026-06-06,1,-182089.24,0,0.0,756,Medium,0.515
454,14,20260606,2026-06-06,4,257284.75,3,4842.62,814,Low,0.846
455,15,20260606,2026-06-06,3,8151.01,6,12283.17,796,High,0.885
456,16,20260606,2026-06-06,3,439894.72,4,12954.43,731,Low,0.717
457,17,20260606,2026-06-06,1,-81415.75,0,0.0,662,Low,0.069
458,18,20260606,2026-06-06,2,38279.51,5,21374.6,605,Low,0.572
459,19,20260606,2026-06-06,1,-160417.17,0,0.0,699,Low,0.451
460,20,20260606,2026-06-06,2,20314.32,2,17777.88,572,Low,0.308
461,21,20260606,2026-06-06,2,-226894.38,0,0.0,657,Low,0.057
462,22,20260606,2026-06-06,1,29425.3,2,2997.76,607,Medium,0.796
463,23,20260606,2026-06-06,4,-798553.03,2,3453.68,588,Medium,0.08
464,24,20260606,2026-06-06,2,24567.97,4,1478.95,571,Low,0.376
465,25,20260606,2026-06-06,2,364636.64,2,14449.72,682,Medium,0.386
466,26,20260606,2026-06-06,3,-297430.04,2,1836.92,547,Low,0.99
467,27,20260606,2026-06-06,1,-273343.1,0,0.0,734,Medium,0.002
468,28,20260606,2026-06-06,3,67293.48,6,31229.56,619,Medium,0.192
469,29,20260606,2026-06-06,3,-337193.18,1,1781.04,839,Low,0.46
470,30,20260606,2026-06-06,1,17785.26,0,0.0,574,Low,0.793
471,31,20260606,2026-06-06,2,205769.96,0,0.0,581,Medium,0.364
472,32,20260606,2026-06-06,1,4152.1,0,0.0,662,High,0.265
473,33,20260606,2026-06-06,2,-511852.38,0,0.0,774,Low,0.649
474,34,20260606,2026-06-06,1,-13804.39,0,0.0,665,Medium,0.32
475,35,20260606,2026-06-06,3,-255752.47,5,8361.92,544,High,0.704
476,36,20260606,2026-06-06,1,43150.85,2,10176.61,823,Low,0.155
477,37,20260606,2026-06-06,1,-2178.67,1,11048.95,790,Low,0.298
478,38,20260606,2026-06-06,2,-343647.49,1,6487.52,606,High,0.683
479,39,20260606,2026-06-06,1,28862.5,2,7282.7,578,Medium,0.99
480,40,20260606,2026-06-06,1,-178272.62,0,0.0,605,Low,0.036
481,41,20260606,2026-06-06,1,11871.12,0,0.0,748,Low,0.919
482,42,20260606,2026-06-06,1,-13597.98,3,3991.33,552,Medium,0.203
483,43,20260606,2026-06-06,2,-7894.16,3,3075.0,621,Low,0.81
484,44,20260606,2026-06-06,1,-297677.29,0,0.0,696,Low,0.891
485,45,20260606,2026-06-06,2,51157.3,2,259.48,682,High,0.314
486,46,20260606,2026-06-06,4,-99203.92,1,2423.48,631,Low,0.523
487,47,20260606,2026-06-06,1,-264801.78,0,0.0,801,Low,0.117
488,48,20260606,2026-06-06,2,119486.58,0,0.0,640,Low,0.323
489,49,20260606,2026-06-06,1,-634.84,2,148.35,799,Medium,0.27
490,50,20260606,2026-06-06,3,-11246.6,2,9337.88,629,Medium,0.626
491,51,20260606,2026-06-06,1,-57200.94,0,0.0,778,Medium,0.515
492,52,20260606,2026-06-06,1,40661.52,3,3830.1,583,Medium,0.302
493,53,20260606,2026-06-06,3,-197632.68,2,9010.14,655,Low,0.879
494,54,20260606,2026-06-06,2,17551.03,5,5224.47,752,High,0.755
495,55,20260606,2026-06-06,3,-288539.68,3,22703.84,594,High,0.866
496,56,20260606,2026-06-06,2,-176832.57,3,15702.41,608,Medium,0.96
497,57,20260606,2026-06-06,2,-242162.32,2,237.5,758,Low,0.794
498,58,20260606,2026-06-06,2,59452.11,4,8999.09,806,Medium,0.547
499,59,20260606,2026-06-06,2,157865.39,0,0.0,816,Medium,0.066
500,60,20260606,2026-06-06,2,90531.0,0,0.0,709,Low,0.524
501,61,20260606,2026-06-06,1,-2765.47,2,19376.75,834,Low,0.449
502,62,20260606,2026-06-06,2,-237269.73,3,8717.15,819,Medium,0.757
503,63,20260606,2026-06-06,2,41177.02,1,14027.1,747,Low,0.815
504,64,20260606,2026-06-06,1,38420.5,1,23.52,582,Low,0.604
505,65,20260606,2026-06-06,2,-241669.94,2,11201.45,712,Medium,0.624
506,66,20260606,2026-06-06,3,-202107.77,3,11261.79,566,High,0.99
507,67,20260606,2026-06-06,2,23113.58,0,0.0,642,Low,0.806
508,68,20260606,2026-06-06,2,-143264.29,3,28301.51,671,Medium,0.787
509,69,20260606,2026-06-06,3,212165.57,0,0.0,595,Medium,0.612
510,70,20260606,2026-06-06,1,32496.86,2,6627.18,578,Low,0.478
511,71,20260606,2026-06-06,1,-99992.25,0,0.0,829,Medium,0.874
512,72,20260606,2026-06-06,2,4043.31,0,0.0,755,Low,0.85
513,73,20260606,2026-06-06,2,-313658.32,1,10820.65,630,Medium,0.685
514,74,20260606,2026-06-06,2,-291480.97,0,0.0,677,Low,0.346
515,75,20260606,2026-06-06,2,-310413.84,2,226.79,712,Low,0.028
516,76,20260606,2026-06-06,3,-289485.92,2,3197.13,681,Low,0.6
517,77,20260606,2026-06-06,2,37608.42,4,4683.46,791,Low,0.388
518,78,20260606,2026-06-06,1,-284522.32,0,0.0,782,High,0.576
519,79,20260606,2026-06-06,1,-32892.29,0,0.0,668,Low,0.269
520,80,20260606,2026-06-06,1,3542.42,2,2255.72,638,High,0.233
521,81,20260606,2026-06-06,2,-308636.77,2,9664.0,639,Low,0.285
522,82,20260606,2026-06-06,1,39894.42,1,12221.3,823,Medium,0.273
523,83,20260606,2026-06-06,3,-377966.49,1,965.71,765,Medium,0.332
524,84,20260606,2026-06-06,1,18947.23,2,6979.93,617,Low,0.143
525,85,20260606,2026-06-06,1,-1571.56,2,15353.95,807,Low,0.345
526,86,20260606,2026-06-06,2,-346467.8,1,5765.45,590,Low,0.876
527,87,20260606,2026-06-06,2,-110668.94,1,1959.23,578,High,0.129
528,88,20260606,2026-06-06,2,486753.95,1,8672.06,772,High,0.067
529,89,20260606,2026-06-06,2,-353392.25,0,0.0,818,Low,0.189
530,90,20260606,2026-06-06,1,-262529.03,0,0.0,764,High,0.144
531,91,20260606,2026-06-06,2,16851.08,5,13852.62,581,High,0.5
532,92,20260606,2026-06-06,2,-567616.26,0,0.0,677,Medium,0.55
533,93,20260606,2026-06-06,2,-115367.31,1,5908.36,791,Medium,0.851
534,94,20260606,2026-06-06,2,47558.07,4,3329.37,750,Medium,0.731
535,95,20260606,2026-06-06,2,-328595.15,0,0.0,669,Medium,0.297
536,96,20260606,2026-06-06,1,-1508.23,3,75.97,567,Medium,0.214
537,97,20260606,2026-06-06,1,-349979.94,0,0.0,607,Low,0.858
538,98,20260606,2026-06-06,2,-329034.02,2,15027.2,699,Low,0.56
539,99,20260606,2026-06-06,2,-139696.15,2,4313.5,618,Medium,0.583
540,100,20260606,2026-06-06,3,-220384.97,4,11375.43,773,Medium,0.556
541,101,20260606,2026-06-06,2,-145505.12,0,0.0,752,Low,0.364
542,102,20260606,2026-06-06,1,40740.37,2,188.2,616,Low,0.486
543,103,20260606,2026-06-06,1,-12600.13,2,1449.5,662,Low,0.566
544,104,20260606,2026-06-06,3,-225593.48,3,18946.7,617,Medium,0.553
545,105,20260606,2026-06-06,1,-284988.9,0,0.0,809,Medium,0.958
546,106,20260606,2026-06-06,1,-322834.49,0,0.0,713,Low,0.72
547,107,20260606,2026-06-06,3,-186496.19,6,17846.24,702,Medium,0.599
548,108,20260606,2026-06-06,2,-321356.19,0,0.0,656,High,0.787
549,109,20260606,2026-06-06,1,-2304.51,1,120.53,554,Low,0.049
550,110,20260606,2026-06-06,2,156276.49,0,0.0,829,Low,0.601
551,111,20260606,2026-06-06,3,-153059.37,3,12922.63,794,Medium,0.954
552,112,20260606,2026-06-06,1,-5915.47,1,3482.37,687,Medium,0.57
553,113,20260606,2026-06-06,2,24716.63,4,9423.71,668,Medium,0.394
554,114,20260606,2026-06-06,2,38454.7,5,6668.94,834,Low,0.305
555,115,20260606,2026-06-06,2,53296.05,3,2801.72,794,Low,0.898
556,116,20260606,2026-06-06,1,22974.72,0,0.0,610,High,0.556
557,117,20260606,2026-06-06,3,409978.13,0,0.0,607,High,0.102
558,118,20260606,2026-06-06,2,-1135.76,4,10980.36,811,Low,0.5
559,119,20260606,2026-06-06,1,27768.59,2,9018.71,598,Low,0.431
560,120,20260606,2026-06-06,4,-204580.77,6,10678.05,586,Medium,0.745
561,121,20260606,2026-06-06,2,-81128.84,1,3110.37,839,Low,0.346
562,122,20260606,2026-06-06,2,265070.79,0,0.0,653,High,0.632
563,123,20260606,2026-06-06,2,97332.28,0,0.0,695,Low,0.82
564,124,20260606,2026-06-06,1,293431.19,0,0.0,754,Medium,0.696
565,125,20260606,2026-06-06,1,7704.7,2,2563.58,556,Medium,0.789
566,126,20260606,2026-06-06,2,118781.6,0,0.0,818,Low,0.811
567,127,20260606,2026-06-06,1,-1317.71,2,7604.05,648,Low,0.744
568,128,20260606,2026-06-06,1,36795.89,1,8629.62,575,Medium,0.889
569,129,20260606,2026-06-06,3,-152615.42,2,126.03,681,Medium,0.756
570,130,20260606,2026-06-06,2,44153.23,4,16103.05,547,Medium,0.422
571,131,20260606,2026-06-06,2,43769.18,2,4115.42,809,Medium,0.126
572,132,20260606,2026-06-06,1,-94321.02,0,0.0,653,Medium,0.781
573,133,20260606,2026-06-06,2,263938.05,1,121.2,745,High,0.383
574,134,20260606,2026-06-06,1,34620.62,2,124.06,573,Medium,0.106
575,135,20260606,2026-06-06,2,28825.73,5,15318.67,772,High,0.517
576,136,20260606,2026-06-06,2,83766.28,0,0.0,760,Low,0.397
577,137,20260606,2026-06-06,1,20137.96,2,130.32,758,Low,0.338
578,138,20260606,2026-06-06,2,-34311.85,3,22336.55,761,Low,0.111
579,139,20260606,2026-06-06,3,192985.81,3,24892.38,602,Medium,0.398
580,140,20260606,2026-06-06,2,-2757.66,0,0.0,720,Low,0.102
581,141,20260606,2026-06-06,1,-157380.25,0,0.0,728,Low,0.136
582,142,20260606,2026-06-06,3,-247016.15,4,3502.4,553,Low,0.611
583,143,20260606,2026-06-06,1,-4434.89,2,10021.2,543,High,0.189
584,144,20260606,2026-06-06,4,237456.9,6,19620.46,811,Low,0.176
585,145,20260606,2026-06-06,2,44044.72,2,9158.86,566,Low,0.164
586,146,20260606,2026-06-06,2,57181.28,3,30104.68,766,Low,0.343
587,147,20260606,2026-06-06,4,239661.94,3,10422.96,809,Medium,0.558
588,148,20260606,2026-06-06,1,4197.58,1,2458.11,610,Low,0.655
589,149,20260606,2026-06-06,1,7417.02,2,8779.26,812,High,0.788
590,150,20260606,2026-06-06,2,-89551.48,1,9652.76,763,Low,0.023
591,151,20260606,2026-06-06,3,481334.32,2,2243.54,688,Low,0.104
592,152,20260606,2026-06-06,1,-157032.85,0,0.0,585,Medium,0.364
593,153,20260606,2026-06-06,3,76475.47,2,13645.48,653,Medium,0.302
594,154,20260606,2026-06-06,2,30665.65,6,7416.96,615,Low,0.282
595,155,20260606,2026-06-06,1,-4113.89,2,9731.53,630,Medium,0.99
596,156,20260606,2026-06-06,1,-1367.22,3,1905.95,701,Medium,0.146
597,157,20260606,2026-06-06,3,-253832.47,3,21658.32,799,Low,0.07
598,158,20260606,2026-06-06,1,2505.14,2,8304.36,799,High,0.343
599,159,20260606,2026-06-06,3,1813.01,4,12841.86,704,Low,0.648
600,160,20260606,2026-06-06,3,-317693.17,5,23188.2,798,High,0.614
601,161,20260606,2026-06-06,1,3008.73,1,89.96,726,Medium,0.317
602,162,20260606,2026-06-06,4,-507599.65,4,16604.57,573,Medium,0.351
603,163,20260606,2026-06-06,2,54653.45,1,1939.73,710,Low,0.088
604,164,20260606,2026-06-06,2,76552.71,4,12793.05,583,Low,0.295
605,165,20260606,2026-06-06,1,27714.13,2,14742.38,587,Low,0.683
606,166,20260606,2026-06-06,3,-73154.53,4,20915.6,638,Low,0.21
607,167,20260606,2026-06-06,2,-25499.34,4,1653.14,559,Low,0.582
608,168,20260606,2026-06-06,4,26774.6,6,24721.9,764,High,0.048
609,169,20260606,2026-06-06,2,34128.73,5,23808.17,659,Low,0.576
610,170,20260606,2026-06-06,1,7467.3,2,12673.62,735,Low,0.455
611,171,20260606,2026-06-06,2,-96942.96,1,2536.93,730,Low,0.517
612,172,20260606,2026-06-06,3,379639.39,1,9001.37,615,Medium,0.954
613,173,20260606,2026-06-06,3,-281446.73,2,277.5,797,Low,0.436
614,174,20260606,2026-06-06,1,35579.13,0,0.0,614,High,0.152
615,175,20260606,2026-06-06,2,-62454.48,0,0.0,580,Medium,0.019
616,176,20260606,2026-06-06,2,-55601.29,4,3415.28,661,Medium,0.346
617,177,20260606,2026-06-06,2,-268406.91,2,8810.81,814,Low,0.019
618,178,20260606,2026-06-06,3,-416115.95,2,12753.32,663,High,0.569
619,179,20260606,2026-06-06,1,40365.39,2,15675.18,799,Low,0.802
620,180,20260606,2026-06-06,1,-2833.3,2,3002.2,669,Low,0.785
621,181,20260606,2026-06-06,1,33576.7,2,3617.43,608,High,0.047
622,182,20260606,2026-06-06,2,-287155.7,2,29292.62,633,Low,0.741
623,183,20260606,2026-06-06,2,-89523.33,3,11414.48,698,Medium,0.56
624,184,20260606,2026-06-06,3,255989.01,0,0.0,564,Low,0.968
625,185,20260606,2026-06-06,2,-8330.14,2,17258.44,737,High,0.325
626,186,20260606,2026-06-06,2,-192836.63,3,11678.1,757,Medium,0.094
627,187,20260606,2026-06-06,3,-240914.01,1,4027.67,696,Low,0.393
628,188,20260606,2026-06-06,2,-50721.66,1,11189.45,762,Low,0.321
629,189,20260606,2026-06-06,1,-256864.93,0,0.0,555,Medium,0.136
630,190,20260606,2026-06-06,2,-66794.77,1,8484.65,725,Medium,0.388
631,191,20260606,2026-06-06,1,-5240.2,2,13745.66,579,Medium,0.584
632,192,20260606,2026-06-06,2,23566.93,5,17495.12,795,Low,0.598
633,193,20260606,2026-06-06,2,397767.33,2,10077.4,791,Medium,0.206
634,194,20260606,2026-06-06,2,22252.25,3,18614.21,717,Low,0.763
635,195,20260606,2026-06-06,1,-173863.58,0,0.0,725,Low,0.524
636,196,20260606,2026-06-06,3,431762.04,2,6637.02,779,Medium,0.675
637,197,20260606,2026-06-06,3,30580.83,3,19337.08,809,Low,0.44
638,198,20260606,2026-06-06,2,12969.2,6,27583.03,804,High,0.403
639,199,20260606,2026-06-06,1,-15133.72,1,18879.4,568,Low,0.842
640,200,20260606,2026-06-06,2,-317187.55,1,53.82,805,Low,0.99
641,201,20260606,2026-06-06,3,697.23,3,10304.32,813,Medium,0.086
642,202,20260606,2026-06-06,2,-80932.15,1,11901.01,828,Low,0.042
643,203,20260606,2026-06-06,2,37063.28,5,18207.64,832,Medium,0.458
644,204,20260606,2026-06-06,2,-2958.42,4,12743.94,665,Low,0.905
645,205,20260606,2026-06-06,1,23829.91,2,12878.24,787,Low,0.423
646,206,20260606,2026-06-06,1,-168986.7,0,0.0,606,Low,0.754
647,207,20260606,2026-06-06,2,135869.85,2,2089.08,612,Medium,0.092
648,208,20260606,2026-06-06,2,22843.43,3,10026.54,637,Medium,0.856
649,209,20260606,2026-06-06,1,-105581.79,0,0.0,798,Medium,0.427
650,210,20260606,2026-06-06,2,35271.55,5,14481.12,686,Medium,0.509
651,211,20260606,2026-06-06,1,32501.19,0,0.0,563,Low,0.437
652,212,20260606,2026-06-06,2,497815.6,0,0.0,821,Medium,0.297
653,213,20260606,2026-06-06,2,-253441.68,1,78.97,825,Low,0.845
654,214,20260606,2026-06-06,3,-228265.71,2,13639.12,610,Medium,0.624
655,215,20260606,2026-06-06,2,35515.4,4,15599.62,703,Medium,0.187
656,216,20260606,2026-06-06,2,91585.54,0,0.0,783,High,0.915
657,217,20260606,2026-06-06,4,7985.96,6,12705.13,782,Medium,0.254
658,218,20260606,2026-06-06,3,100065.76,1,21664.62,734,Low,0.139
659,219,20260606,2026-06-06,1,-47857.14,0,0.0,700,Medium,0.411
660,220,20260606,2026-06-06,4,-229666.51,6,34551.23,610,High,0.504
661,1,20260530,2026-05-30,2,-79152.51,2,14238.43,665,High,0.234
662,2,20260530,2026-05-30,2,-242935.64,4,191.54,555,Medium,0.092
663,3,20260530,2026-05-30,3,-280528.5,6,23564.11,754,Low,0.177
664,4,20260530,2026-05-30,3,22940.96,5,14747.55,619,Low,0.243
665,5,20260530,2026-05-30,2,-39347.71,3,955.81,562,Medium,0.807
666,6,20260530,2026-05-30,3,481112.25,5,23448.74,835,High,0.164
667,7,20260530,2026-05-30,2,-212730.33,0,0.0,734,Low,0.246
668,8,20260530,2026-05-30,3,18541.47,3,5874.8,627,Medium,0.619
669,9,20260530,2026-05-30,4,-128452.48,2,7226.1,652,Low,0.599
670,10,20260530,2026-05-30,3,62403.77,4,16419.05,648,Low,0.965
671,11,20260530,2026-05-30,1,36883.55,0,0.0,675,Medium,0.153
672,12,20260530,2026-05-30,2,33848.43,2,4563.15,652,Medium,0.816
673,13,20260530,2026-05-30,1,-182089.24,0,0.0,756,Medium,0.602
674,14,20260530,2026-05-30,4,257284.75,3,6221.89,814,Low,0.609
675,15,20260530,2026-05-30,3,8151.01,7,18023.18,796,High,0.712
676,16,20260530,2026-05-30,3,439894.72,5,13306.64,731,Low,0.636
677,17,20260530,2026-05-30,1,-81415.75,0,0.0,662,Low,0.052
678,18,20260530,2026-05-30,2,38279.51,5,26960.53,605,Low,0.632
679,19,20260530,2026-05-30,1,-160417.17,0,0.0,699,Low,0.396
680,20,20260530,2026-05-30,2,20314.32,2,23691.94,572,Low,0.393
681,21,20260530,2026-05-30,2,-226894.38,0,0.0,657,Low,0.066
682,22,20260530,2026-05-30,1,29425.3,2,2694.09,607,Medium,0.651
683,23,20260530,2026-05-30,4,-798553.03,2,5046.08,588,Medium,0.113
684,24,20260530,2026-05-30,2,24567.97,4,1258.61,571,Low,0.437
685,25,20260530,2026-05-30,2,364636.64,1,13716.61,682,Medium,0.445
686,26,20260530,2026-05-30,3,-297430.04,1,1787.34,547,Low,0.857
687,27,20260530,2026-05-30,1,-273343.1,0,0.0,734,Medium,0.002
688,28,20260530,2026-05-30,3,67293.48,9,24430.54,619,Medium,0.166
689,29,20260530,2026-05-30,3,-337193.18,2,1476.5,839,Low,0.449
690,30,20260530,2026-05-30,1,17785.26,0,0.0,574,Low,0.608
691,31,20260530,2026-05-30,2,205769.96,0,0.0,581,Medium,0.483
692,32,20260530,2026-05-30,1,4152.1,0,0.0,662,High,0.219
693,33,20260530,2026-05-30,2,-511852.38,0,0.0,774,Low,0.71
694,34,20260530,2026-05-30,1,-13804.39,0,0.0,665,Medium,0.3
695,35,20260530,2026-05-30,3,-255752.47,3,13465.98,544,High,0.8
696,36,20260530,2026-05-30,1,43150.85,3,8044.19,823,Low,0.138
697,37,20260530,2026-05-30,1,-2178.67,1,11460.46,790,Low,0.204
698,38,20260530,2026-05-30,2,-343647.49,2,6758.98,606,High,0.716
699,39,20260530,2026-05-30,1,28862.5,1,6511.52,578,Medium,0.99
