BalanceKey,AccountKey,CustomerKey,DateKey,SnapshotDate,Balance,AvailableBalance,CreditUtilization,CurrencyCode
409,409,211,20260620,2026-06-20,33847.44,33847.44,0.0,AED
410,410,212,20260620,2026-06-20,445188.08,445188.08,0.0,INR
411,411,212,20260620,2026-06-20,26434.96,26434.96,0.0,GBP
412,412,213,20260620,2026-06-20,-315060.42,0,0.0,USD
413,413,213,20260620,2026-06-20,46731.09,46731.09,0.0,INR
414,414,214,20260620,2026-06-20,-233477.7,0,0.0,USD
415,415,214,20260620,2026-06-20,8596.66,8596.66,0.0,USD
416,416,214,20260620,2026-06-20,7512.62,7512.62,0.0,USD
417,417,215,20260620,2026-06-20,-5070.35,9929.65,0.338,SGD
418,418,215,20260620,2026-06-20,40731.14,40731.14,0.0,GBP
419,419,216,20260620,2026-06-20,-338052.24,0,0.0,USD
420,420,216,20260620,2026-06-20,428578.75,428578.75,0.0,EUR
421,421,217,20260620,2026-06-20,37522.35,37522.35,0.0,AED
422,422,217,20260620,2026-06-20,-52441.79,0,0.0,EUR
423,423,217,20260620,2026-06-20,-2330.47,12669.53,0.155,INR
424,424,217,20260620,2026-06-20,26154.51,26154.51,0.0,USD
425,425,218,20260620,2026-06-20,-3952.77,6047.23,0.395,GBP
426,426,218,20260620,2026-06-20,240135.75,240135.75,0.0,EUR
427,427,218,20260620,2026-06-20,-141656.99,0,0.0,USD
428,428,219,20260620,2026-06-20,-45361.68,0,0.0,AED
429,429,220,20260620,2026-06-20,-1149.36,850.64,0.575,GBP
430,430,220,20260620,2026-06-20,22946.98,22946.98,0.0,INR
431,431,220,20260620,2026-06-20,42251.38,42251.38,0.0,USD
432,432,220,20260620,2026-06-20,-288357.21,0,0.0,SGD
433,1,1,20260613,2026-06-13,34067.14,34067.14,0.0,EUR
434,2,1,20260613,2026-06-13,-117570.79,0,0.0,AED
435,3,2,20260613,2026-06-13,-5726.82,4273.18,0.573,INR
436,4,2,20260613,2026-06-13,-221763.42,0,0.0,EUR
437,5,3,20260613,2026-06-13,-25758.08,24241.92,0.515,EUR
438,6,3,20260613,2026-06-13,-277741.74,0,0.0,AED
439,7,3,20260613,2026-06-13,3303.55,3303.55,0.0,GBP
440,8,4,20260613,2026-06-13,16747.86,16747.86,0.0,USD
441,9,4,20260613,2026-06-13,-171.14,49828.86,0.003,EUR
442,10,4,20260613,2026-06-13,7532.39,7532.39,0.0,SGD
443,11,5,20260613,2026-06-13,-40783.75,0,0.0,AED
444,12,5,20260613,2026-06-13,-894.14,1105.86,0.447,AED
445,13,6,20260613,2026-06-13,-675.92,49324.08,0.014,GBP
446,14,6,20260613,2026-06-13,482385.76,482385.76,0.0,USD
447,15,6,20260613,2026-06-13,36112.1,36112.1,0.0,USD
448,16,7,20260613,2026-06-13,-234469.61,0,0.0,EUR
449,17,7,20260613,2026-06-13,29250.21,29250.21,0.0,USD
450,18,8,20260613,2026-06-13,3079.4,3079.4,0.0,SGD
451,19,8,20260613,2026-06-13,-35.89,1964.11,0.018,SGD
452,20,8,20260613,2026-06-13,14686.13,14686.13,0.0,USD
453,21,9,20260613,2026-06-13,-5551.46,4448.54,0.555,EUR
454,22,9,20260613,2026-06-13,4007.34,4007.34,0.0,INR
455,23,9,20260613,2026-06-13,-151048.43,0,0.0,USD
456,24,9,20260613,2026-06-13,16037.25,16037.25,0.0,USD
457,25,10,20260613,2026-06-13,43536.16,43536.16,0.0,USD
458,26,10,20260613,2026-06-13,32915.15,32915.15,0.0,SGD
459,27,10,20260613,2026-06-13,-15481.27,0,0.0,SGD
460,28,11,20260613,2026-06-13,38733.32,38733.32,0.0,SGD
461,29,12,20260613,2026-06-13,4761.09,4761.09,0.0,USD
462,30,12,20260613,2026-06-13,30934.15,30934.15,0.0,USD
463,31,13,20260613,2026-06-13,-194225.28,0,0.0,EUR
464,32,14,20260613,2026-06-13,-601.43,1398.57,0.301,AED
465,33,14,20260613,2026-06-13,9211.18,9211.18,0.0,USD
466,34,14,20260613,2026-06-13,203885.32,203885.32,0.0,AED
467,35,14,20260613,2026-06-13,33692.96,33692.96,0.0,AED
468,36,15,20260613,2026-06-13,-2083.73,12916.27,0.139,USD
469,37,15,20260613,2026-06-13,19156.2,19156.2,0.0,INR
470,38,15,20260613,2026-06-13,-8038.62,16961.38,0.322,GBP
471,39,16,20260613,2026-06-13,-27658.58,22341.42,0.553,EUR
472,40,16,20260613,2026-06-13,402475.98,402475.98,0.0,USD
473,41,16,20260613,2026-06-13,42857.28,42857.28,0.0,INR
474,42,17,20260613,2026-06-13,-81549.22,0,0.0,SGD
475,43,18,20260613,2026-06-13,39533.47,39533.47,0.0,USD
476,44,18,20260613,2026-06-13,-45.06,1954.94,0.023,GBP
477,45,19,20260613,2026-06-13,-163992.25,0,0.0,INR
478,46,20,20260613,2026-06-13,-23.41,1976.59,0.012,AED
479,47,20,20260613,2026-06-13,19799.72,19799.72,0.0,USD
480,48,21,20260613,2026-06-13,7851.67,7851.67,0.0,USD
481,49,21,20260613,2026-06-13,-240314.54,0,0.0,GBP
482,50,22,20260613,2026-06-13,28935.02,28935.02,0.0,AED
483,51,23,20260613,2026-06-13,13704.76,13704.76,0.0,AED
484,52,23,20260613,2026-06-13,-329672.3,0,0.0,USD
485,53,23,20260613,2026-06-13,-200703.36,0,0.0,USD
486,54,23,20260613,2026-06-13,-279824.17,0,0.0,GBP
487,55,24,20260613,2026-06-13,-6232.81,8767.19,0.416,AED
488,56,24,20260613,2026-06-13,33263.18,33263.18,0.0,INR
489,57,25,20260613,2026-06-13,-992.04,9007.96,0.099,USD
490,58,25,20260613,2026-06-13,352046.65,352046.65,0.0,USD
491,59,26,20260613,2026-06-13,-341312.19,0,0.0,INR
492,60,26,20260613,2026-06-13,39511.18,39511.18,0.0,AED
493,61,26,20260613,2026-06-13,-533.24,4466.76,0.107,AED
494,62,27,20260613,2026-06-13,-277726.91,0,0.0,SGD
495,63,28,20260613,2026-06-13,37573.49,37573.49,0.0,AED
496,64,28,20260613,2026-06-13,32403.36,32403.36,0.0,INR
497,65,28,20260613,2026-06-13,-1703.45,3296.55,0.341,EUR
498,66,29,20260613,2026-06-13,-187966.88,0,0.0,INR
499,67,29,20260613,2026-06-13,-1890.67,3109.33,0.378,AED
500,68,29,20260613,2026-06-13,-132754.17,0,0.0,GBP
501,69,30,20260613,2026-06-13,19276.33,19276.33,0.0,SGD
502,70,31,20260613,2026-06-13,-66101.04,0,0.0,USD
503,71,31,20260613,2026-06-13,252168.97,252168.97,0.0,SGD
504,72,32,20260613,2026-06-13,4449.64,4449.64,0.0,INR
505,73,33,20260613,2026-06-13,-187456.4,0,0.0,USD
506,74,33,20260613,2026-06-13,-332896.26,0,0.0,AED
507,75,34,20260613,2026-06-13,-14869.5,0,0.0,AED
508,76,35,20260613,2026-06-13,10879.93,10879.93,0.0,USD
509,77,35,20260613,2026-06-13,-6606.52,18393.48,0.264,AED
510,78,35,20260613,2026-06-13,-245164.97,0,0.0,GBP
511,79,36,20260613,2026-06-13,44320.46,44320.46,0.0,USD
512,80,37,20260613,2026-06-13,-2131.13,12868.87,0.142,USD
513,81,38,20260613,2026-06-13,-5354.07,4645.93,0.535,GBP
514,82,38,20260613,2026-06-13,-356203.81,0,0.0,EUR
515,83,39,20260613,2026-06-13,30573.23,30573.23,0.0,GBP
516,84,40,20260613,2026-06-13,-178971.88,0,0.0,EUR
517,85,41,20260613,2026-06-13,12381.12,12381.12,0.0,AED
518,86,42,20260613,2026-06-13,-12959.81,12040.19,0.518,AED
519,87,43,20260613,2026-06-13,12110.26,12110.26,0.0,INR
520,88,43,20260613,2026-06-13,-19829.93,30170.07,0.397,AED
521,89,44,20260613,2026-06-13,-278273.78,0,0.0,GBP
522,90,45,20260613,2026-06-13,20161.37,20161.37,0.0,GBP
523,91,45,20260613,2026-06-13,34007.72,34007.72,0.0,INR
524,92,46,20260613,2026-06-13,39672.72,39672.72,0.0,AED
525,93,46,20260613,2026-06-13,-317099.89,0,0.0,GBP
526,94,46,20260613,2026-06-13,317065.9,317065.9,0.0,USD
527,95,46,20260613,2026-06-13,-148821.02,0,0.0,USD
528,96,47,20260613,2026-06-13,-285447.72,0,0.0,AED
529,97,48,20260613,2026-06-13,345962.29,345962.29,0.0,USD
530,98,48,20260613,2026-06-13,-185789.44,0,0.0,USD
531,99,49,20260613,2026-06-13,-639.27,1360.73,0.32,INR
532,100,50,20260613,2026-06-13,-31082.26,0,0.0,USD
533,101,50,20260613,2026-06-13,13296.86,13296.86,0.0,EUR
534,102,50,20260613,2026-06-13,5108.89,5108.89,0.0,GBP
535,103,51,20260613,2026-06-13,-54589.28,0,0.0,AED
536,104,52,20260613,2026-06-13,38359.15,38359.15,0.0,AED
537,105,53,20260613,2026-06-13,38043.83,38043.83,0.0,USD
538,106,53,20260613,2026-06-13,-12242.62,0,0.0,USD
539,107,53,20260613,2026-06-13,-224553.84,0,0.0,GBP
540,108,54,20260613,2026-06-13,4660.64,4660.64,0.0,USD
541,109,54,20260613,2026-06-13,13106.14,13106.14,0.0,AED
542,110,55,20260613,2026-06-13,-293149.42,0,0.0,EUR
543,111,55,20260613,2026-06-13,-519.78,1480.22,0.26,USD
544,112,55,20260613,2026-06-13,19727.36,19727.36,0.0,USD
545,113,56,20260613,2026-06-13,-181930.59,0,0.0,USD
546,114,56,20260613,2026-06-13,12542.72,12542.72,0.0,GBP
547,115,57,20260613,2026-06-13,-298985.05,0,0.0,USD
548,116,57,20260613,2026-06-13,38312.08,38312.08,0.0,INR
549,117,58,20260613,2026-06-13,23760.43,23760.43,0.0,SGD
550,118,58,20260613,2026-06-13,35713.41,35713.41,0.0,SGD
551,119,59,20260613,2026-06-13,199188.68,199188.68,0.0,EUR
552,120,59,20260613,2026-06-13,-28464.6,0,0.0,EUR
553,121,60,20260613,2026-06-13,-37041.63,0,0.0,AED
554,122,60,20260613,2026-06-13,136340.63,136340.63,0.0,INR
555,123,61,20260613,2026-06-13,-2872.46,7127.54,0.287,USD
556,124,62,20260613,2026-06-13,33391.85,33391.85,0.0,USD
557,125,62,20260613,2026-06-13,-295526.39,0,0.0,GBP
558,126,63,20260613,2026-06-13,-790.56,14209.44,0.053,GBP
559,127,63,20260613,2026-06-13,39354.77,39354.77,0.0,GBP
560,128,64,20260613,2026-06-13,39882.31,39882.31,0.0,INR
561,129,65,20260613,2026-06-13,23757.14,23757.14,0.0,GBP
562,130,65,20260613,2026-06-13,-259318.81,0,0.0,INR
563,131,66,20260613,2026-06-13,-1951.35,3048.65,0.39,EUR
564,132,66,20260613,2026-06-13,-212998.08,0,0.0,USD
565,133,66,20260613,2026-06-13,20990.38,20990.38,0.0,EUR
566,134,67,20260613,2026-06-13,-11082.52,0,0.0,USD
567,135,67,20260613,2026-06-13,32612.39,32612.39,0.0,INR
568,136,68,20260613,2026-06-13,-160536.99,0,0.0,GBP
569,137,68,20260613,2026-06-13,5205.82,5205.82,0.0,GBP
570,138,69,20260613,2026-06-13,17900.6,17900.6,0.0,SGD
571,139,69,20260613,2026-06-13,-267245.07,0,0.0,USD
572,140,69,20260613,2026-06-13,485027.64,485027.64,0.0,AED
573,141,70,20260613,2026-06-13,33990.1,33990.1,0.0,EUR
574,142,71,20260613,2026-06-13,-108469.68,0,0.0,EUR
575,143,72,20260613,2026-06-13,-37363.45,0,0.0,USD
576,144,72,20260613,2026-06-13,40383.05,40383.05,0.0,USD
577,145,73,20260613,2026-06-13,-314302.71,0,0.0,USD
578,146,73,20260613,2026-06-13,7739.92,7739.92,0.0,SGD
579,147,74,20260613,2026-06-13,-126165.33,0,0.0,USD
580,148,74,20260613,2026-06-13,-158381.22,0,0.0,AED
581,149,75,20260613,2026-06-13,-343399.83,0,0.0,GBP
582,150,75,20260613,2026-06-13,22565.09,22565.09,0.0,INR
583,151,76,20260613,2026-06-13,-31883.59,0,0.0,SGD
584,152,76,20260613,2026-06-13,-262996.09,0,0.0,USD
585,153,76,20260613,2026-06-13,10712.26,10712.26,0.0,AED
586,154,77,20260613,2026-06-13,20364.92,20364.92,0.0,AED
587,155,77,20260613,2026-06-13,17102.2,17102.2,0.0,SGD
588,156,78,20260613,2026-06-13,-265456.77,0,0.0,EUR
589,157,79,20260613,2026-06-13,-32353.35,0,0.0,INR
590,158,80,20260613,2026-06-13,3527.32,3527.32,0.0,AED
591,159,81,20260613,2026-06-13,-326877.48,0,0.0,GBP
592,160,81,20260613,2026-06-13,35265.9,35265.9,0.0,USD
593,161,82,20260613,2026-06-13,42968.38,42968.38,0.0,GBP
594,162,83,20260613,2026-06-13,-70336.55,0,0.0,AED
595,163,83,20260613,2026-06-13,-307412.53,0,0.0,USD
596,164,83,20260613,2026-06-13,4772.88,4772.88,0.0,AED
597,165,84,20260613,2026-06-13,18155.12,18155.12,0.0,SGD
598,166,85,20260613,2026-06-13,-1524.27,3475.73,0.305,EUR
599,167,86,20260613,2026-06-13,-369132.13,0,0.0,USD
600,168,86,20260613,2026-06-13,-6645.14,8354.86,0.443,USD
601,169,87,20260613,2026-06-13,-310.02,1689.98,0.155,AED
602,170,87,20260613,2026-06-13,-117738.98,0,0.0,SGD
603,171,88,20260613,2026-06-13,3632.37,3632.37,0.0,EUR
604,172,88,20260613,2026-06-13,466380.61,466380.61,0.0,EUR
605,173,89,20260613,2026-06-13,-213868.31,0,0.0,GBP
606,174,89,20260613,2026-06-13,-139405.95,0,0.0,USD
607,175,90,20260613,2026-06-13,-270529.81,0,0.0,AED
608,176,91,20260613,2026-06-13,-1027.55,972.45,0.514,USD
609,177,91,20260613,2026-06-13,17528.62,17528.62,0.0,EUR
610,178,92,20260613,2026-06-13,-295686.99,0,0.0,INR
611,179,92,20260613,2026-06-13,-259245.16,0,0.0,GBP
612,180,93,20260613,2026-06-13,47286.45,47286.45,0.0,USD
613,181,93,20260613,2026-06-13,-162547.07,0,0.0,GBP
614,182,94,20260613,2026-06-13,33857.52,33857.52,0.0,SGD
615,183,94,20260613,2026-06-13,11276.2,11276.2,0.0,INR
616,184,95,20260613,2026-06-13,-293586.59,0,0.0,GBP
617,185,95,20260613,2026-06-13,-37324.33,0,0.0,INR
618,186,96,20260613,2026-06-13,-1411.64,3588.36,0.282,INR
619,187,97,20260613,2026-06-13,-355653.07,0,0.0,SGD
620,188,98,20260613,2026-06-13,-344053.08,0,0.0,SGD
621,189,98,20260613,2026-06-13,3931.02,3931.02,0.0,EUR
622,190,99,20260613,2026-06-13,12060.83,12060.83,0.0,GBP
623,191,99,20260613,2026-06-13,-157690.29,0,0.0,AED
624,192,100,20260613,2026-06-13,-1020.75,979.25,0.51,GBP
625,193,100,20260613,2026-06-13,18089.61,18089.61,0.0,USD
626,194,100,20260613,2026-06-13,-245503.13,0,0.0,INR
627,195,101,20260613,2026-06-13,66989.93,66989.93,0.0,SGD
628,196,101,20260613,2026-06-13,-201549.64,0,0.0,SGD
629,197,102,20260613,2026-06-13,42497.07,42497.07,0.0,INR
630,198,103,20260613,2026-06-13,-13073.54,11926.46,0.523,AED
631,199,104,20260613,2026-06-13,29112.58,29112.58,0.0,USD
632,200,104,20260613,2026-06-13,-264078.69,0,0.0,USD
633,201,104,20260613,2026-06-13,17458.22,17458.22,0.0,SGD
634,202,105,20260613,2026-06-13,-265618.0,0,0.0,AED
635,203,106,20260613,2026-06-13,-299655.85,0,0.0,AED
636,204,107,20260613,2026-06-13,32297.53,32297.53,0.0,EUR
637,205,107,20260613,2026-06-13,-188033.84,0,0.0,EUR
638,206,107,20260613,2026-06-13,-16281.83,33718.17,0.326,USD
639,207,108,20260613,2026-06-13,-365366.24,0,0.0,GBP
640,208,108,20260613,2026-06-13,20226.55,20226.55,0.0,SGD
641,209,109,20260613,2026-06-13,-2211.16,7788.84,0.221,INR
642,210,110,20260613,2026-06-13,417030.8,417030.8,0.0,SGD
643,211,110,20260613,2026-06-13,-227940.61,0,0.0,AED
644,212,111,20260613,2026-06-13,-199057.29,0,0.0,USD
645,213,111,20260613,2026-06-13,6973.11,6973.11,0.0,AED
646,214,111,20260613,2026-06-13,47279.97,47279.97,0.0,EUR
647,215,112,20260613,2026-06-13,-6139.09,3860.91,0.614,USD
648,216,113,20260613,2026-06-13,2013.69,2013.69,0.0,AED
649,217,113,20260613,2026-06-13,23480.02,23480.02,0.0,GBP
650,218,114,20260613,2026-06-13,17993.7,17993.7,0.0,USD
651,219,114,20260613,2026-06-13,21087.29,21087.29,0.0,AED
652,220,115,20260613,2026-06-13,22244.48,22244.48,0.0,GBP
653,221,115,20260613,2026-06-13,34052.72,34052.72,0.0,USD
654,222,116,20260613,2026-06-13,21535.69,21535.69,0.0,EUR
655,223,117,20260613,2026-06-13,8913.82,8913.82,0.0,USD
656,224,117,20260613,2026-06-13,-37796.96,0,0.0,USD
657,225,117,20260613,2026-06-13,441208.41,441208.41,0.0,GBP
658,226,118,20260613,2026-06-13,-8128.87,6871.13,0.542,SGD
659,227,118,20260613,2026-06-13,6513.33,6513.33,0.0,USD
660,228,119,20260613,2026-06-13,28159.71,28159.71,0.0,EUR
661,229,120,20260613,2026-06-13,30361.05,30361.05,0.0,INR
662,230,120,20260613,2026-06-13,33321.88,33321.88,0.0,INR
663,231,120,20260613,2026-06-13,-9906.12,40093.88,0.198,USD
664,232,120,20260613,2026-06-13,-250155.58,0,0.0,USD
665,233,121,20260613,2026-06-13,-83968.53,0,0.0,USD
666,234,121,20260613,2026-06-13,-1077.06,922.94,0.539,USD
667,235,122,20260613,2026-06-13,230235.93,230235.93,0.0,USD
668,236,122,20260613,2026-06-13,40214.08,40214.08,0.0,USD
669,237,123,20260613,2026-06-13,179504.9,179504.9,0.0,USD
670,238,123,20260613,2026-06-13,-66459.9,0,0.0,SGD
671,239,124,20260613,2026-06-13,304390.4,304390.4,0.0,USD
672,240,125,20260613,2026-06-13,7816.44,7816.44,0.0,AED
673,241,126,20260613,2026-06-13,-20731.23,0,0.0,AED
674,242,126,20260613,2026-06-13,149951.83,149951.83,0.0,USD
675,243,127,20260613,2026-06-13,-1315.16,3684.84,0.263,SGD
676,244,128,20260613,2026-06-13,39582.39,39582.39,0.0,SGD
677,245,129,20260613,2026-06-13,34458.27,34458.27,0.0,USD
678,246,129,20260613,2026-06-13,-3575.96,21424.04,0.143,INR
679,247,129,20260613,2026-06-13,-179291.37,0,0.0,AED
680,248,130,20260613,2026-06-13,39444.8,39444.8,0.0,AED
681,249,130,20260613,2026-06-13,2777.01,2777.01,0.0,EUR
682,250,131,20260613,2026-06-13,-934.61,9065.39,0.093,AED
683,251,131,20260613,2026-06-13,47740.51,47740.51,0.0,USD
684,252,132,20260613,2026-06-13,-87418.11,0,0.0,EUR
685,253,133,20260613,2026-06-13,264731.0,264731.0,0.0,EUR
686,254,133,20260613,2026-06-13,5770.1,5770.1,0.0,INR
687,255,134,20260613,2026-06-13,36184.8,36184.8,0.0,INR
688,256,135,20260613,2026-06-13,36683.78,36683.78,0.0,SGD
689,257,135,20260613,2026-06-13,-5145.73,9854.27,0.343,EUR
690,258,136,20260613,2026-06-13,9994.66,9994.66,0.0,AED
691,259,136,20260613,2026-06-13,75006.76,75006.76,0.0,EUR
692,260,137,20260613,2026-06-13,20229.34,20229.34,0.0,INR
693,261,138,20260613,2026-06-13,-68548.86,0,0.0,INR
694,262,138,20260613,2026-06-13,38135.45,38135.45,0.0,USD
695,263,139,20260613,2026-06-13,-823.86,1176.14,0.412,EUR
696,264,139,20260613,2026-06-13,204925.82,204925.82,0.0,SGD
697,265,139,20260613,2026-06-13,2844.27,2844.27,0.0,USD
698,266,140,20260613,2026-06-13,219150.93,219150.93,0.0,INR
699,267,140,20260613,2026-06-13,-216184.28,0,0.0,GBP
700,268,141,20260613,2026-06-13,-151941.28,0,0.0,AED
701,269,142,20260613,2026-06-13,29398.01,29398.01,0.0,INR
702,270,142,20260613,2026-06-13,2065.71,2065.71,0.0,USD
703,271,142,20260613,2026-06-13,-283519.84,0,0.0,USD
704,272,143,20260613,2026-06-13,-4378.67,5621.33,0.438,GBP
705,273,144,20260613,2026-06-13,25509.15,25509.15,0.0,INR
706,274,144,20260613,2026-06-13,170728.2,170728.2,0.0,USD
707,275,144,20260613,2026-06-13,15832.32,15832.32,0.0,SGD
708,276,144,20260613,2026-06-13,30785.25,30785.25,0.0,GBP
709,277,145,20260613,2026-06-13,18919.85,18919.85,0.0,USD
710,278,145,20260613,2026-06-13,25336.46,25336.46,0.0,SGD
711,279,146,20260613,2026-06-13,38992.5,38992.5,0.0,EUR
712,280,146,20260613,2026-06-13,19768.14,19768.14,0.0,EUR
713,281,147,20260613,2026-06-13,-891.3,1108.7,0.446,USD
714,282,147,20260613,2026-06-13,-24910.27,0,0.0,AED
715,283,147,20260613,2026-06-13,-2746.77,2253.23,0.549,SGD
716,284,147,20260613,2026-06-13,254992.52,254992.52,0.0,AED
717,285,148,20260613,2026-06-13,4355.86,4355.86,0.0,AED
718,286,149,20260613,2026-06-13,7111.17,7111.17,0.0,SGD
719,287,150,20260613,2026-06-13,-95331.72,0,0.0,SGD
720,288,150,20260613,2026-06-13,-755.93,1244.07,0.378,SGD
721,289,151,20260613,2026-06-13,-23410.69,26589.31,0.468,AED
722,290,151,20260613,2026-06-13,5844.28,5844.28,0.0,EUR
723,291,151,20260613,2026-06-13,474165.55,474165.55,0.0,USD
724,292,152,20260613,2026-06-13,-147636.51,0,0.0,SGD
725,293,153,20260613,2026-06-13,37128.95,37128.95,0.0,INR
726,294,153,20260613,2026-06-13,24319.88,24319.88,0.0,GBP
727,295,153,20260613,2026-06-13,15718.03,15718.03,0.0,AED
728,296,154,20260613,2026-06-13,40741.09,40741.09,0.0,GBP
729,297,154,20260613,2026-06-13,-11255.61,13744.39,0.45,INR
730,298,155,20260613,2026-06-13,-4018.22,20981.78,0.161,GBP
731,299,156,20260613,2026-06-13,-1469.57,3530.43,0.294,AED
732,300,157,20260613,2026-06-13,-248601.0,0,0.0,EUR
733,301,157,20260613,2026-06-13,-7097.35,7902.65,0.473,EUR
734,302,157,20260613,2026-06-13,21945.2,21945.2,0.0,GBP
735,303,158,20260613,2026-06-13,2645.05,2645.05,0.0,USD
736,304,159,20260613,2026-06-13,-5289.55,19710.45,0.212,USD
737,305,159,20260613,2026-06-13,36977.34,36977.34,0.0,AED
738,306,159,20260613,2026-06-13,-31739.68,0,0.0,SGD
739,307,160,20260613,2026-06-13,29195.66,29195.66,0.0,SGD
740,308,160,20260613,2026-06-13,-9174.53,15825.47,0.367,EUR
741,309,160,20260613,2026-06-13,-320451.9,0,0.0,INR
742,310,161,20260613,2026-06-13,3239.67,3239.67,0.0,INR
743,311,162,20260613,2026-06-13,-250024.18,0,0.0,USD
744,312,162,20260613,2026-06-13,-283335.8,0,0.0,USD
745,313,162,20260613,2026-06-13,-1416.35,8583.65,0.142,INR
746,314,162,20260613,2026-06-13,1234.21,1234.21,0.0,EUR
747,315,163,20260613,2026-06-13,43779.68,43779.68,0.0,AED
748,316,163,20260613,2026-06-13,13234.46,13234.46,0.0,SGD
749,317,164,20260613,2026-06-13,39021.53,39021.53,0.0,AED
750,318,164,20260613,2026-06-13,42466.18,42466.18,0.0,EUR
751,319,165,20260613,2026-06-13,26510.71,26510.71,0.0,GBP
752,320,166,20260613,2026-06-13,-155860.36,0,0.0,AED
753,321,166,20260613,2026-06-13,38501.72,38501.72,0.0,USD
754,322,166,20260613,2026-06-13,42972.22,42972.22,0.0,USD
755,323,167,20260613,2026-06-13,-27058.49,22941.51,0.541,INR
756,324,167,20260613,2026-06-13,970.37,970.37,0.0,SGD
757,325,168,20260613,2026-06-13,29934.94,29934.94,0.0,INR
758,326,168,20260613,2026-06-13,40147.57,40147.57,0.0,USD
759,327,168,20260613,2026-06-13,32922.37,32922.37,0.0,USD
760,328,168,20260613,2026-06-13,-85064.78,0,0.0,USD
761,329,169,20260613,2026-06-13,26257.24,26257.24,0.0,USD
762,330,169,20260613,2026-06-13,9516.67,9516.67,0.0,EUR
763,331,170,20260613,2026-06-13,7690.59,7690.59,0.0,GBP
764,332,171,20260613,2026-06-13,-105859.95,0,0.0,GBP
765,333,171,20260613,2026-06-13,1055.73,1055.73,0.0,USD
766,334,172,20260613,2026-06-13,355083.67,355083.67,0.0,SGD
767,335,172,20260613,2026-06-13,-4575.19,5424.81,0.458,EUR
768,336,172,20260613,2026-06-13,10288.55,10288.55,0.0,USD
769,337,173,20260613,2026-06-13,25619.42,25619.42,0.0,INR
770,338,173,20260613,2026-06-13,30660.29,30660.29,0.0,GBP
771,339,173,20260613,2026-06-13,-345631.02,0,0.0,GBP
772,340,174,20260613,2026-06-13,34496.35,34496.35,0.0,USD
773,341,175,20260613,2026-06-13,-133305.95,0,0.0,EUR
774,342,175,20260613,2026-06-13,84746.02,84746.02,0.0,GBP
775,343,176,20260613,2026-06-13,-94197.65,0,0.0,GBP
776,344,176,20260613,2026-06-13,36850.06,36850.06,0.0,AED
777,345,177,20260613,2026-06-13,-261068.19,0,0.0,USD
778,346,177,20260613,2026-06-13,-57.63,1942.37,0.029,GBP
779,347,178,20260613,2026-06-13,-4102.24,5897.76,0.41,USD
780,348,178,20260613,2026-06-13,-363254.99,0,0.0,USD
781,349,178,20260613,2026-06-13,-68911.98,0,0.0,EUR
782,350,179,20260613,2026-06-13,42798.94,42798.94,0.0,EUR
783,351,180,20260613,2026-06-13,-3051.11,46948.89,0.061,AED
784,352,181,20260613,2026-06-13,33140.66,33140.66,0.0,SGD
785,353,182,20260613,2026-06-13,-308116.3,0,0.0,GBP
786,354,182,20260613,2026-06-13,14946.22,14946.22,0.0,GBP
787,355,183,20260613,2026-06-13,-13702.2,36297.8,0.274,USD
788,356,183,20260613,2026-06-13,-72511.81,0,0.0,INR
789,357,184,20260613,2026-06-13,245659.79,245659.79,0.0,USD
790,358,184,20260613,2026-06-13,21502.22,21502.22,0.0,USD
791,359,184,20260613,2026-06-13,4319.45,4319.45,0.0,AED
792,360,185,20260613,2026-06-13,696.12,696.12,0.0,SGD
793,361,185,20260613,2026-06-13,-9248.41,15751.59,0.37,GBP
794,362,186,20260613,2026-06-13,-236.26,1763.74,0.118,SGD
795,363,186,20260613,2026-06-13,-195154.48,0,0.0,INR
796,364,187,20260613,2026-06-13,15989.9,15989.9,0.0,INR
